Date,Close,MA(10C)s,MA(10C)w,%K(141),%D(3),RSI(14C),MACDHist(12269C),MACD(12269C),MACDSig(12269C),AccDist,CCI(20C),ATR(14)
03/22/10,6692.61,6626.375,6657.136,86.838,93.339,72.226,11.528,85.436,73.907,11199880127,123.804,44.736
03/21/10,6722.04,6612.513,6642.573,99.129,97.681,78.06,13.455,84.915,71.46,11309908281,167.874,44.967
03/20/10,6699.78,6596.355,6619.721,94.049,97.118,76.74,10.882,80.018,69.135,11193721568,173.313,44.77
03/17/10,6674.41,6580.344,6598.005,99.866,93.778,75.16,7.806,74.871,67.064,11159946154,174.153,44.394
03/16/10,6613.57,6560.761,6577.342,97.438,92.88,70.73,4.774,69.795,65.021,11016695921,127.078,43.102
03/15/10,6578.1,6543.873,6564.67,84.03,91.873,67.602,5.504,68.496,62.992,10917054458,100.296,42.856
03/14/10,6603.41,6528.487,6555.649,97.172,93.927,72.753,8.439,69.453,61.013,11038105560,144.965,43.564
03/13/10,6583.78,6511.896,6539.01,94.416,84.889,71.171,7.978,67.087,59.109,10940250386,134.254,44.66
03/10/2010,6565.95,6500.823,6523.927,90.191,81.98,69.686,7.244,65.091,57.846,10898727951,117.243,45.944
03/09/2010,6530.1,6490.797,6510.263,70.059,84.135,66.462,6.363,63.411,57.048,10822754937,86.295,45.703
03/08/2010,6553.99,6484.971,6502.058,85.69,92.582,71.145,7.745,63.995,56.25,10858224561,107.385,46.513
03/07/2010,6560.46,6478.291,6488.294,96.656,94.755,72.428,6.235,61.377,55.142,10901141806,115.68,46.906
03/06/2010,6539.67,6470.16,6471.876,95.401,89.613,70.86,2.629,56.484,53.855,10839511180,107.209,47.619
03/03/2010,6478.58,6463.659,6458.056,92.206,83.025,65.506,-0.723,51.534,52.258,10738910490,73.055,45.627
03/02/2010,6444.69,6456.945,6454.122,81.23,79.697,61.899,0.542,50.686,50.144,10623380140,56.93,46.475
03/01/2010,6424.24,6450.707,6455.216,75.638,83.61,59.528,5.556,52.317,46.761,10576694796,49.047,46.583
02/28/10,6437.5,6441.517,6458.357,82.222,88.646,61.846,13.582,55.721,42.139,10618798414,63.408,47.625
02/27/10,6473.05,6426.235,6456.309,92.972,92.108,68.482,21.803,57.904,36.101,10696464048,95.063,48.001
02/24/10,6465.69,6405.835,6444.088,90.746,94.339,67.818,27.17,56.229,29.059,10635220459,102.765,49.977
02/23/10,6471.84,6381.814,6428.838,92.606,96.481,68.945,32.243,54.023,21.779,10561591610,123.939,50.677
02/22/10,6487.19,6354.699,6407.54,99.665,98.93,71.706,35.399,49.794,14.395,10603447906,161.979,51.83
02/21/10,6479.15,6328.183,6378.629,97.173,95.649,71.144,34.562,42.111,7.548,10495681030,192.071,53.233
02/20/10,6474.66,6301.884,6346.399,99.951,95.921,70.843,30.568,32.509,1.94,10438491770,240.067,54.847
02/17/10,6411.44,6275.989,6310.277,89.824,95.929,66.251,22.574,20.238,-2.336,10331703649,215.844,53.858
02/16/10,6382.31,6263.005,6283.289,97.988,91.404,63.812,15.556,10.719,-4.836,10328666291,180.455,53.618
02/15/10,6332.34,6250.422,6259.309,99.975,78.256,59.104,7.122,1.379,-5.743,10213934200,102.994,53.289
02/14/10,6284.68,6241.49,6242.791,76.25,56.226,53.779,0.203,-5.473,-5.677,10085338692,16.439,53.511
02/13/10,6269.05,6238.277,6234.354,58.542,36.213,51.87,-4.635,-9.289,-4.653,10118658869,-12.833,54.485
02/10/2010,6225.48,6233.488,6227.889,33.885,22.136,46.111,-9.625,-12.432,-2.806,9996753832,-69.791,54.951
02/09/2010,6200.69,6236.211,6229.84,16.212,15.465,42.473,-11.604,-11.826,-0.222,9910244650,-105.726,56.918
02/08/2010,6222.03,6241.758,6237.307,16.31,14.601,44.896,-11.486,-8.358,3.128,9882250687,-87.091,56.918
02/07/2010,6216.16,6251.131,6242.598,13.872,22.618,44.081,-12.753,-5.982,6.771,9912672371,-105.286,57.946
02/06/2010,6215.71,6259.709,6250.516,13.62,27.959,44.022,-13.2,-2.264,10.936,9880349819,-117.947,59.731
02/03/2010,6281.6,6267.73,6259.974,40.363,31.513,51.381,-12.407,2.558,14.966,9931313926,-29.91,56.723
02/02/2010,6256.48,6277.774,6259.278,29.893,27.477,48.323,-16.947,1.969,18.916,9874583505,-65.868,58.582
02/01/2010,6243.02,6289.006,6265.192,24.283,22.57,46.653,-19.775,3.746,23.521,9823331887,-83.509,60.118
01/31/10,6252.55,6305.608,6276.572,28.255,19.449,47.666,-20.307,7.33,27.637,9860227742,-63.562,62.081
01/30/10,6221.16,6319.718,6288.784,15.171,13.241,43.946,-20.237,10.827,31.064,9734404065,-91.312,63.628
01/27/10,6252.71,6330.221,6308.613,14.921,22.604,47.068,-14.887,18.329,33.217,9725529453,-41.849,63.296
01/26/10,6256.16,6331.233,6322.89,9.631,32.61,47.41,-9.103,24.426,33.53,9646310066,-26.507,65.121
01/25/10,6315.76,6332.243,6336.723,43.261,47.931,53.667,-1.109,31.501,32.61,9766850761,39.001,64.519
01/24/10,6301.94,6329.806,6339.277,44.939,62.118,52.312,3.118,34.005,30.887,9813696704,31.226,66.294
01/23/10,6295.92,6331.426,6344.638,55.593,74.544,51.741,9.315,38.113,28.798,9808547330,28.365,68.268
01/20/10,6382.04,6334.007,6351.563,85.822,87.823,61.525,17.583,43.416,25.832,9872639358,111.053,63.576
01/19/10,6368.8,6321.893,6340.627,82.217,92.247,60.458,19.363,40.783,21.419,9970622749,112.457,64.257
01/18/10,6409.04,6308.923,6329.741,95.43,95.972,65.594,22.02,38.178,16.158,10097767138,169.579,65.351
01/17/10,6393.65,6288.195,6307.769,99.095,87.201,64.524,19.772,30.201,10.428,10002073242,181.567,66.456
01/16/10,6326.19,6263.821,6284.164,93.391,77.646,59.381,16.26,21.146,4.885,9846308489,121.886,64.735
01/13/10,6262.83,6245.365,6269.468,69.117,73.202,53.502,16.239,16.15,-0.088,9686232632,48.9,62.428
01/12/2010,6266.26,6231.258,6263.728,70.431,80.265,53.894,20.432,15.99,-4.442,9753086508,58.197,62.473
01/11/2010,6291.39,6216.81,6254.737,80.059,90.122,56.722,23.767,15.204,-8.563,9745983855,94.582,63.221
01/10/2010,6318.14,6205.446,6239.111,90.307,91.778,59.825,23.484,11.42,-12.064,9719544975,137.967,62.737
01/09/2010,6321.73,6199.099,6217.467,100,86.556,60.236,18.139,3.701,-14.438,9771383833,149.222,64.802
01/06/2010,6260.9,6194.08,6194.258,85.026,72.173,55.421,9.1,-6.569,-15.669,9634388969,92.943,65.108
01/05/2010,6239.1,6192.383,6181.8,74.641,54.548,53.55,2.865,-13.39,-16.255,9571926522,76.671,67.262
01/04/2010,6201.76,6191.39,6173.126,56.852,44.145,50.226,-2.795,-19.681,-16.886,9523944435,47.194,68.416
01/03/2010,6149.91,6196.435,6172.157,32.151,40.07,45.167,-6.122,-23.623,-17.501,9437460069,-7.918,68.478
01/02/2010,6141.63,6203.153,6181.838,43.433,45.877,44.328,-4.69,-23.032,-18.341,9377774222,-21.653,71.544
12/30/09,6121.76,6209.375,6194.155,44.627,54.293,42.363,-0.794,-21.099,-20.304,9318299413,-43.503,74.575
12/29/09,6121.78,6212.584,6210.669,49.571,69.319,42.364,7.065,-16.302,-23.368,9298660026,-50.237,75.336
12/28/09,6177.75,6211.385,6226.961,68.681,82.812,46.337,17.923,-9.944,-27.867,9343056673,-12.8,73.764
12/27/09,6254.67,6209.113,6232.663,89.706,86.413,52.637,26.184,-7.383,-33.567,9446745503,42.07,72.11
12/26/09,6271.54,6186.238,6220.221,90.049,80.011,54.136,27.747,-11.839,-39.586,9454618907,53.208,74.194
12/23/09,6243.93,6161.634,6200.238,79.484,74.911,52.062,26.493,-19.071,-45.565,9434572408,32.367,76.179
12/22/09,6229.17,6132.654,6180.006,70.501,70.646,50.96,24.539,-25.214,-49.754,9346950413,17.822,78.162
12/21/09,6252.21,6119.999,6160.157,74.748,68.363,52.716,20.721,-31.185,-51.907,9394817325,29.584,79.704
12/20/09,6217.09,6119.428,6136.014,66.689,60.839,50.292,10.088,-40.699,-50.788,9284288589,2.643,81.933
12/19/09,6203.85,6128.624,6119.93,63.651,52.632,49.384,-1.745,-48.673,-46.928,9260294218,-8.088,84.771
12/16/09,6153.85,6137.066,6107.787,52.177,48.897,45.92,-15.143,-56.796,-41.652,9159017526,-43.726,87.147
12/15/09,6109.79,6157.263,6108.408,42.067,39.112,42.712,-25.743,-61.246,-35.502,9083953206,-78.726,89.717
12/14/09,6155.03,6176.665,6120.567,52.448,32.664,45.273,-32.892,-61.549,-28.657,9148458297,-57.225,92.335
12/13/09,6025.92,6190.289,6126.977,22.821,17.297,34.935,-43.36,-65.647,-22.287,9046611983,-167.553,88.54
12/12/2009,6025.5,6216.136,6161.562,22.724,15.744,34.898,-41.262,-56.777,-15.515,9019448097,-219.59,90.377
12/09/2009,5954.13,6240.661,6200.682,6.347,18.201,28.453,-34.939,-44.587,-9.648,9030150365,-382.578,85.284
12/08/2009,6102.62,6277.116,6259.407,18.162,38.709,35.182,-16.165,-21.113,-4.948,9119651937,-331.621,78.295
12/07/2009,6246.5,6300.124,6295.317,30.094,51.095,44.693,-3.504,-5.963,-2.459,9184490169,-115.109,68.817
12/06/2009,6309.05,6307.019,6306.32,67.87,73.102,50.167,0.501,-1.189,-1.691,9264351816,19.051,68.689
12/05/2009,6288.27,6303.265,6305.269,55.32,70.531,48.21,0.213,-1.447,-1.661,9249728636,-27.958,71.01
11/25/09,6355.82,6304.056,6308.139,96.116,69.796,54.693,2.03,0.359,-1.671,9241318744,121.522,65.109
11/24/09,6303.81,6293.869,6296.875,60.157,53.569,49.874,-2.746,-4.217,-1.47,9093386322,-0.524,65.582
11/23/09,6291.27,6287.369,6293.886,53.116,46.869,48.651,-4.184,-4.701,-0.517,9013205302,-33.5,68.203
11/22/09,6284.39,6285.838,6292.898,47.434,51.156,48.005,-5.244,-3.974,1.27,9048050853,-47.176,70.425
11/21/09,6270.75,6282.979,6292.642,40.058,53.805,46.772,-6.414,-2.287,4.127,8957885302,-63.37,72.272
11/18/09,6318.68,6290.993,6296.322,65.976,51.959,50.695,-6.522,1.286,7.809,9011775336,-28.789,73.111
11/17/09,6332.7,6293.437,6291.732,55.38,36.768,51.877,-11.613,0.95,12.563,9067945071,-23.177,75.829
11/16/09,6315.45,6288.498,6283.696,34.523,27.093,50.56,-19.005,-0.92,18.085,9088428314,-38.543,78.422
11/15/09,6271.51,6294.15,6279.823,20.401,20.582,47.138,-26.29,-1.538,24.752,9023661746,-68.624,79.482
11/14/09,6296.18,6298.307,6284.695,26.354,16.363,48.903,-31.095,2.169,33.264,9040543111,-60.248,82.243
11/11/2009,6253.95,6295.544,6284.58,14.99,13.521,45.67,-38.151,4.358,42.509,8933196543,-92.682,85.185
11/10/2009,6238.81,6314.309,6295.554,7.747,12.643,44.501,-42.111,11.388,53.5,8792144917,-113.693,87.235
11/09/2009,6275.96,6343.72,6314.628,17.827,21.919,46.795,-44.846,21.737,66.584,8937501447,-98.301,86.545
11/08/2009,6255.8,6372.474,6332.176,12.357,27.101,45.377,-49.174,30.847,80.022,8779532050,-125.016,90.102
11/07/2009,6350.89,6399.647,6358.33,35.572,28.471,51.378,-49.022,44.079,93.102,8873728391,-64.174,86.215
11/04/2009,6343.12,6421.405,6371.151,33.375,30.458,50.885,-54.317,50.645,104.962,8831737310,-72.217,88.245
11/03/2009,6283.31,6438.674,6388.525,16.467,27.627,47.049,-57.495,59.08,116.575,8728301347,-118.465,88.869
11/02/2009,6371.97,6464.491,6421.467,41.531,25.132,52.716,-52.076,75.076,127.152,8944662611,-50.436,87.962
11/01/2009,6313.08,6480.803,6441.255,24.883,25.628,48.921,-50.798,85.373,136.172,8736329623,-91.132,87.614
10/31/09,6268.55,6489.105,6473.259,8.983,45.227,45.871,-40.515,103.271,143.787,8557748615,-125.389,87.582
10/28/09,6441.6,6505.546,6516.349,43.018,73.833,58.473,-19.755,129.147,148.903,8703969108,11.847,78.599
10/27/09,6532.92,6506.367,6528.125,83.682,87.062,67.569,-9.147,142.676,151.824,8907671254,84.886,76.23
10/26/09,6563.5,6488.213,6519.997,94.799,92.142,71.004,-4.871,148.571,153.442,8921386743,119.057,77.673
10/25/09,6527.53,6471.902,6503.342,82.706,88.46,69.299,-3.395,150.82,154.215,8792491819,106.241,79.945
10/24/09,6568.47,6459.112,6490.903,98.92,91.648,73.89,-0.199,155.159,155.359,8912654577,148.135,81.012
10/21/09,6515.81,6439.339,6467.424,83.753,90.741,71.647,-1.725,154.272,155.998,8699956435,124.845,80.473
10/20/09,6541.48,6419.236,6449.865,92.272,84.781,74.546,-0.195,156.258,156.453,8600694929,147.736,79.672
10/19/09,6535.09,6399.139,6423.985,96.197,82.654,74.305,-2.494,153.906,156.401,8574974793,143.128,81.512
10/18/09,6396.1,6373.868,6394.672,65.874,83.322,68.251,-7.306,149.317,156.623,8310755648,69.973,76.193
10/17/09,6432.96,6364.468,6388.921,85.892,89.682,72.455,-1.392,155.438,156.83,8365149205,87.126,74.032
10/14/09,6449.81,6347.692,6373.418,98.201,93.061,74.401,1.137,157.237,156.1,8577928532,95.051,74.902
10/13/09,6351.38,6334.915,6352.528,84.954,93.337,70.037,1.153,155.531,154.378,8350136855,64.881,72.482
10/12/2009,6400.39,6327.724,6348.227,96.029,98.055,76.029,9.09,161.113,152.023,8440617650,83.999,73.111
10/11/2009,6399.63,6310.392,6331.863,99.029,96.373,76.0002,13.767,160.904,147.137,8424500026,88.495,75.003
10/10/2009,6370.74,6288.243,6311.611,99.108,96.472,74.907,18.245,158.375,140.13,8269676240,87.22,78.048
10/07/2009,6314.78,6264.264,6292.252,90.983,93.697,72.669,24.684,155.784,131.099,8086388433,80.371,78.015
10/06/2009,6340.51,6227.563,6276.394,99.325,94.941,75.546,36.063,155.909,119.845,8141884641,96.123,77.551
10/05/2009,6282.38,6179.211,6247.067,90.782,91.613,73.331,45.363,151.181,105.817,7991980559,92.763,78.717
10/04/2009,6302.1,6133.081,6219.922,94.716,93.961,75.485,58.049,148.866,90.816,8114212672,110.839,79.092
10/03/2009,6265.2,6084.651,6180.386,89.34,95.364,74.167,66.575,141.737,75.162,7927044016,117.735,81.411
09/30/09,6322.04,6036.736,6138.847,97.828,98.792,80.346,74.805,134.335,59.529,7993962283,160.097,81.334
09/29/09,6279.47,5975.827,6075.899,98.924,97.588,79.137,73.373,117.145,43.772,7871746106,183.414,81.162
09/28/09,6227.07,5923.366,6011.153,99.623,97.223,77.56,68.748,97.835,29.086,7730563506,211.114,82.476
09/27/09,6178.14,5869.815,5946.197,94.216,96.473,75.985,60.771,77.101,16.329,7563160313,251.513,79.625
09/26/09,6130.95,5818.795,5880.862,97.83,97.807,74.375,49.346,54.497,5.15,7546941412,295.379,79.064
09/16/09,5947.77,5772.792,5815.742,97.372,97.19,66.209,33.345,29.658,-3.687,7373130031,214.837,70.031
09/15/09,5856.99,5739.746,5777.92,98.22,96.364,60.403,25.85,16.174,-9.676,7249626668,146.894,67.569
09/14/09,5821.08,5717.426,5752.544,95.979,95.676,57.735,22.019,7.972,-14.047,7158844251,121.663,69.402
09/13/09,5817.8,5701.407,5730.786,94.894,86.555,57.492,17.754,1.043,-16.71,7063880377,136.787,70.514
09/12/2009,5786.05,5689.527,5707.463,96.153,83.059,55.176,10.266,-7.481,-17.748,7014882574,87.174,72.088
09/09/2009,5712.95,5684.842,5689.062,68.618,71.194,49.268,2.018,-15.02,-17.039,6915647008,-11.423,71.506
09/08/2009,5754.86,5689.822,5684.857,84.405,65.542,52.986,-2.08,-16.981,-14.901,6968522473,29.232,72.636
09/07/2009,5691.56,5692.866,5673.585,60.56,51.804,47.421,-11.252,-23.505,-12.253,6848884089,-43.95,71.956
09/06/2009,5667.94,5702.688,5675.608,51.663,40.322,45.173,-16.261,-25.045,-8.784,6786071218,-72.526,74.917
09/05/2009,5670.92,5707.645,5682.827,43.188,29.488,45.4,-18.952,-24.241,-5.289,6762547428,-77.907,77.45
09/02/2009,5617.31,5715.726,5690.974,26.116,21.245,40.385,-21.036,-23.165,-2.129,6678020838,-143.168,79.049
09/01/2009,5633.79,5716.301,5708.972,19.161,21.867,41.473,-17.404,-15.997,1.406,6619435233,-151.332,77.206
08/31/09,5660.89,5728.88,5726.261,18.459,29.197,43.251,-12.673,-8.293,4.379,6603613904,-144.172,76.093
08/30/09,5699,5733.94,5739.543,27.982,39.331,45.816,-9.331,-1.099,8.231,6635027171,-112.14,77.916
08/29/09,5739.2,5749.565,5748.737,41.149,48.754,48.641,-7.693,4.218,11.911,6648055905,-63.809,78.219
08/26/09,5762.75,5759.472,5752.423,48.863,54.276,50.33,-9.442,6.851,16.294,6670987111,-32.865,79.611
08/25/09,5785.3,5767.765,5753.334,56.249,49.337,51.933,-12.623,7.715,20.338,6688404125,1.459,81.867
08/24/09,5789.78,5776.208,5751.681,57.716,45.671,52.24,-17.94,6.409,24.35,6630251251,9.108,84.642
08/23/09,5717.51,5785.949,5750.985,34.045,27.469,47.601,-24.239,4.193,28.433,6552081302,-102.727,85.096
08/22/09,5751.73,5791.771,5764.487,45.253,24.456,49.724,-23.663,8.662,32.326,6578424646,-60.472,87.64
08/19/09,5623.06,5794.336,5772.234,3.108,10.161,40.449,-24.149,10.756,34.906,6499822955,-260.347,82.981
08/18/09,5759.58,5809.029,5806.046,25.008,32.474,49.435,-11.045,26.373,37.419,6614531688,-60.597,78.132
08/17/09,5711.49,5811.004,5815.396,2.368,44.823,45.473,-6.313,32.022,38.336,6503280274,-134.546,79.919
08/16/09,5855.25,5821.692,5835.433,70.048,65.882,58.112,4.831,43.663,38.832,6682947922,91.218,74.845
08/15/09,5838.27,5812.961,5827.744,62.054,69.27,56.795,5.116,43.249,38.132,6596597740,76.034,77.681
08/12/2009,5845.68,5807.765,5822.197,65.543,81.638,57.528,6.717,43.82,37.102,6516661999,98.205,79.729
08/11/2009,5869.73,5801.011,5814.076,80.213,76.854,59.856,7.113,43.156,36.042,6491289279,143.986,81.285
08/10/2009,5887.19,5791.929,5799.93,99.159,69.162,61.535,4.395,39.233,34.838,6587862150,157.347,82.6
08/09/2009,5775.73,5787.151,5781.741,51.188,54.158,53.865,-1.952,31.878,33.83,6380398803,35.474,80.023
08/08/2009,5777.38,5791.291,5784.57,57.137,57.074,54.013,0.098,33.374,33.276,6320977960,41.989,83.368
08/05/2009,5769.99,5796.409,5788.03,54.148,64.695,53.481,3.265,34.631,31.365,6420439932,41.423,86.944
08/04/2009,5779.33,5786.462,5791.025,59.936,71.4,54.217,8.463,36.483,28.019,6446558618,51.589,91.062
08/03/2009,5818.37,5783.411,5791.767,80.002,78.437,57.275,14.686,37.366,22.679,6541809665,77.147,92.849
08/02/2009,5767.94,5773.339,5783.58,74.262,78.226,54.175,17.21,33.975,16.765,6415973405,56.834,95.491
08/01/2009,5786.31,5764.14,5782.889,81.046,79.982,55.538,24.528,34.286,9.758,6343673282,70.782,96.69
07/29/09,5778.14,5762.981,5778.647,79.372,83.698,55.071,31.072,32.315,1.242,6462274545,73.413,97.89
07/28/09,5778.91,5748.345,5773.23,79.529,88.345,55.122,38.557,30.161,-8.395,6337264793,81.827,100.559
07/27/09,5839.41,5728.116,5763.995,92.194,94.8,59.088,47.432,26.894,-20.537,6457677876,124.005,101.024
07/26/09,5817.13,5688.982,5736.644,93.311,88.552,58.056,50.245,16.173,-34.071,6508678590,130.699,103.965
07/25/09,5828.56,5652.883,5706.781,98.896,88.4,58.762,52.4,4.522,-47.877,6558351167,157.187,108.111
07/22/09,5670.52,5617.256,5668.362,73.449,83.812,51.131,49.05,-11.576,-60.627,6339691649,74.408,103.88
07/21/09,5748.82,5591.527,5654,92.856,84.261,55.889,55.939,-15.866,-71.805,6535534060,134.902,105.03
07/20/09,5717.65,5562.416,5620.108,85.131,86.413,54.318,53.703,-29.082,-82.786,6322828654,130.308,107.754
07/19/09,5675.95,5531.382,5586.241,74.795,86.648,52.203,49.444,-42.355,-91.8,6119332413,98.48,110.224
07/18/09,5774.72,5513.459,5556.697,99.313,85.231,58.121,44.595,-54.433,-99.029,6227177448,167.532,108.23
07/15/09,5631.78,5482.768,5503.615,85.838,60.71,50.594,24.662,-79.115,-103.777,6004002671,47.208,105.25
07/14/09,5576.62,5479.528,5475.933,70.543,40.265,47.193,10.269,-94.912,-105.182,5981858958,-2.573,105.833
07/13/09,5448.07,5481.512,5458.641,25.748,25.078,37.949,-4.488,-108.079,-103.591,5835806417,-72.986,103.146
07/12/2009,5456.14,5492.013,5466.63,24.502,18.688,38.34,-9.913,-110.224,-100.31,5752972057,-70.442,105.774
07/11/2009,5472.29,5495.401,5473.769,24.984,14.017,39.089,-15.836,-112.18,-96.343,5780920774,-67.266,108.327
07/08/2009,5413.23,5508.291,5480.314,6.577,6.347,34.762,-23.714,-114.689,-90.975,5659298555,-90.036,110.595
07/07/2009,5457.71,5527.87,5501.158,10.489,8.225,36.579,-27.209,-110.21,-83.0007,5668380678,-83.491,112.649
07/06/2009,5407.31,5539.994,5516.119,1.975,7.186,32.887,-33.678,-107.419,-73.741,5592449645,-107.338,116.36
07/05/2009,5496.72,5570.13,5545.722,12.212,14.941,36.375,-34.601,-97.163,-62.562,5700758597,-89.904,117.414
07/04/2009,5467.81,5594.641,5563.526,7.371,19.149,34.283,-42.437,-91.762,-49.325,5654414075,-108.76,122.636
07/01/2009,5599.38,5643.536,5595.476,25.241,22.963,39.817,-46.48,-80.591,-34.11,5783301639,-77.332,120.158
06/30/09,5596.46,5682.628,5610.612,24.835,17.903,39.616,-61.261,-78.556,-17.295,5634267043,-88.122,123.134
06/29/09,5553.08,5729.217,5634.75,18.814,14.251,36.701,-74.895,-74.519,0.376,5638051471,-117.285,125.804
06/28/09,5490.02,5778.886,5675.805,10.06,13.024,32.29,-82.335,-63.865,18.47,5437953071,-164.294,129.601
06/27/09,5601.19,5839.829,5739.407,13.878,13.107,36.448,-78.452,-42.918,35.534,5484774763,-149.066,125.303
06/24/09,5609.02,5889.201,5791.773,15.134,14.614,36.758,-77.341,-26.876,50.465,5618623181,-178.064,129.664
06/23/09,5578.95,5922.419,5848.754,10.31,15.438,34.782,-69.959,-6.807,63.152,5668608012,-222.059,133.599
06/22/09,5708.67,5952.698,5916.709,18.398,26.678,39.757,-50.96,21.968,72.929,5742742711,-164.32,128.954
06/21/09,5741.83,5969.63,5964.156,17.605,38.676,41.154,-35.079,45.169,80.249,5681931408,-168.278,126.951
06/20/09,5956.76,5996.378,6010.437,44.032,58.91,52.193,-15.717,70.749,86.466,5815835233,-10.924,112.819
06/17/09,5990.3,5999.158,6018.146,54.392,69.801,54.303,-11.119,80.485,91.605,5783984865,11.373,113.685
06/16/09,6062.35,6005.015,6020.822,78.308,81.862,59.068,-7.909,88.326,96.236,5968712884,66.107,115.544
06/15/09,6049.77,6001.926,6009.835,76.703,87.364,58.478,-11.098,89.714,100.812,5683039436,56.005,116.816
06/14/09,6099.45,5997.274,6000.291,90.576,78.994,61.745,-13.878,91.46,105.339,5766936218,101.841,119.893
06/13/09,6094.91,5976.663,5977.966,94.812,61.172,61.563,-22.49,87.301,109.792,5896023588,109.559,124.615
06/10/2009,5941.2,5960.526,5953.532,51.595,41.634,54.792,-33.781,81.185,114.967,5583346888,-14.039,122.177
06/09/2009,5881.74,5945.349,5954.287,37.11,47.165,51.738,-34.331,87.848,122.18,5477405995,-68.296,124.639
06/08/2009,5877.99,5934.27,5963.838,36.197,55.514,51.546,-28.567,101.129,129.696,5265020618,-79.898,128.189
06/07/2009,6009.31,5937.894,5974.729,68.187,69.39,59.191,-21.456,116.992,138.448,5555299893,34.093,127.163
06/06/2009,5984.56,5942.193,5962.526,62.158,71.188,58.103,-26.649,122.165,148.815,5285524621,10.262,126.309
